date,year,month,region,category,product,sales,quantity,profit,discount,unit_price,customer_segment
2024-12-01,2024,12,东北,美妆个护,洗发水,59290.98,506,23988.16,0.0542,117.2,个人
2025-01-01,2025,1,华东,电子产品,智能手机,1180718.03,269,146103.96,0.1334,4386.52,企业客户
2025-01-01,2025,1,华东,电子产品,笔记本电脑,1360074.48,212,198707.98,0.0175,6414.44,企业客户
2025-01-01,2025,1,华东,电子产品,蓝牙耳机,359683.03,448,46237.5,0.12,802.87,企业客户
2025-01-01,2025,1,华东,家居用品,智能台灯,109711.8,378,21938.97,0.2653,290.14,家庭
2025-01-01,2025,1,华东,家居用品,空气净化器,300841.02,250,9626.912639999999,0.85,1204.9,家庭
2025-01-01,2025,1,华东,家居用品,电饭煲,109625.04,211,28822.04,0.0022,519.08,家庭
2025-01-01,2025,1,华东,服装,男士夹克,139650.05,199,31036.16,0.4406,701.4,个人
2025-01-01,2025,1,华东,服装,女士连衣裙,93344.0,162,22648.2,0.4095,577.03,个人
2025-01-01,2025,1,华东,服装,运动鞋,167535.25,291,49756.12,0.2056,576.15,个人
2025-01-01,2025,1,华东,食品饮料,坚果礼盒,144090.86,715,21562.42,0.29,201.46,家庭
2025-01-01,2025,1,华东,食品饮料,咖啡豆,114366.08,816,23764.3,0.0206,140.11,家庭
2025-01-01,2025,1,华东,食品饮料,气泡水,107507.03,1212,17418.74,0.2633,88.71,家庭
2025-01-01,2025,1,华东,美妆个护,护肤套装,381686.23,449,117556.91,0.2916,849.73,个人
2025-01-01,2025,1,华东,美妆个护,口红,162493.81,610,56427.04,0.1408,266.19,个人
2025-01-01,2025,1,华东,美妆个护,洗发水,101067.03,846,37074.43,0.0894,119.45,个人
2025-01-01,2025,1,华南,电子产品,智能手机,1252726.21,287,173349.26,0.0682,4369.56,企业客户
2025-01-01,2025,1,华南,电子产品,笔记本电脑,1347088.5,206,157932.15,0.2964,6528.85,企业客户
2025-01-01,2025,1,华南,电子产品,蓝牙耳机,395511.14,500,50866.97,0.2673,791.77,企业客户
2025-01-01,2025,1,华南,家居用品,智能台灯,125820.06,421,28580.76,0.0845,299.12,家庭
2025-01-01,2025,1,华南,家居用品,空气净化器,314076.47,262,65703.44,0.1818,1197.73,家庭
2025-01-01,2025,1,华南,家居用品,电饭煲,152371.82,321,34585.62,0.1299,474.38,家庭
2025-01-01,2025,1,华南,服装,男士夹克,181690.45,272,57681.61,0.1751,667.12,个人
2025-01-01,2025,1,华南,服装,女士连衣裙,96404.26,184,31223.15,0.1254,522.83,个人
2025-01-01,2025,1,华南,服装,运动鞋,181486.27,298,57455.84,0.1256,608.35,个人
2025-01-01,2025,1,华南,食品饮料,坚果礼盒,166347.24,846,26749.42,0.0776,196.52,家庭
2025-01-01,2025,1,华南,食品饮料,咖啡豆,119843.52,846,23111.02,0.091,141.63,家庭
2025-01-01,2025,1,华南,食品饮料,气泡水,103920.7,1167,21291.57,0.0043,89.08,家庭
2025-01-01,2025,1,华南,美妆个护,护肤套装,372377.64,437,126195.35,0.2079,851.3,个人
2025-01-01,2025,1,华南,美妆个护,口红,138670.15,496,55463.9,0.0507,279.59,个人
2025-01-01,2025,1,华南,美妆个护,洗发水,109882.67,904,45438.76,0.0682,121.51,个人
2025-01-01,2025,1,华北,电子产品,智能手机,993548.77,213,127220.4,0.1834,4673.69,企业客户
2025-01-01,2025,1,华北,电子产品,笔记本电脑,1130074.6,172,149870.7,0.0511,6559.39,企业客户
2025-01-01,2025,1,华北,电子产品,蓝牙耳机,385293.5,477,50191.29,0.1453,808.53,企业客户
2025-01-01,2025,1,华北,家居用品,智能台灯,118723.31,388,26440.58,0.1026,306.29,家庭
2025-01-01,2025,1,华北,家居用品,空气净化器,300275.85,274,64939.95,0.0783,1095.44,家庭
2025-01-01,2025,1,华北,家居用品,电饭煲,134507.09,267,27211.35,0.2901,503.16,家庭
2025-01-01,2025,1,华北,服装,男士夹克,132649.05,181,30177.72,0.3906,734.26,个人
2025-01-01,2025,1,华北,服装,女士连衣裙,115883.63,216,34965.87,0.1674,535.35,个人
2025-01-01,2025,1,华北,服装,运动鞋,162547.39,268,51150.18,0.1098,606.04,个人
2025-01-01,2025,1,华北,食品饮料,坚果礼盒,125276.46,617,19611.23,0.2687,202.96,家庭
2025-01-01,2025,1,华北,食品饮料,咖啡豆,108885.04,706,16368.22,0.2063,154.23,家庭
2025-01-01,2025,1,华北,食品饮料,气泡水,83555.01,943,16394.78,0.0155,88.59,家庭
2025-01-01,2025,1,华北,美妆个护,护肤套装,332275.89,381,110917.75,0.1473,872.82,个人
2025-01-01,2025,1,华北,美妆个护,口红,142122.38,541,52447.37,0.0928,262.84,个人
2025-01-01,2025,1,华北,美妆个护,洗发水,111913.63,911,31615.35,0.295,122.8,个人
2025-01-01,2025,1,西南,电子产品,智能手机,752836.97,166,89877.76,0.2148,4527.44,企业客户
2025-01-01,2025,1,西南,电子产品,笔记本电脑,972871.48,147,126212.83,0.1788,6631.85,企业客户
2025-01-01,2025,1,西南,电子产品,蓝牙耳机,309830.2,390,34335.2,0.2525,795.0,企业客户
2025-01-01,2025,1,西南,家居用品,智能台灯,99753.06,336,20022.27,0.1634,296.56,家庭
2025-01-01,2025,1,西南,家居用品,空气净化器,240853.82,209,55560.96,0.0716,1150.84,家庭
2025-01-01,2025,1,西南,家居用品,电饭煲,100658.75,200,23757.31,0.11,504.4,家庭
2025-01-01,2025,1,西南,服装,男士夹克,110296.4,154,24538.28,0.4296,715.37,个人
2025-01-01,2025,1,西南,服装,女士连衣裙,92354.18,161,28540.64,0.1201,575.29,个人
2025-01-01,2025,1,西南,服装,运动鞋,128288.07,201,30391.66,0.3862,638.71,个人
2025-01-01,2025,1,西南,食品饮料,坚果礼盒,107608.8,567,22403.16,0.0183,189.67,家庭
2025-01-01,2025,1,西南,食品饮料,咖啡豆,83818.4,542,13441.25,0.208,154.66,家庭
2025-01-01,2025,1,西南,食品饮料,气泡水,72886.2,788,13601.81,0.1339,92.52,家庭
2025-01-01,2025,1,西南,美妆个护,护肤套装,344674.35,397,108782.89,0.2962,868.85,个人
2025-01-01,2025,1,西南,美妆个护,口红,134402.69,510,52259.53,0.0469,263.29,个人
2025-01-01,2025,1,西南,美妆个护,洗发水,91630.58,771,30703.98,0.0824,118.86,个人
2025-01-01,2025,1,华中,电子产品,智能手机,836184.22,184,109329.09,0.1708,4543.77,企业客户
2025-01-01,2025,1,华中,电子产品,笔记本电脑,1123666.65,173,166085.94,0.0153,6477.24,企业客户
2025-01-01,2025,1,华中,电子产品,蓝牙耳机,255690.64,331,32767.87,0.1512,772.31,企业客户
2025-01-01,2025,1,华中,家居用品,智能台灯,79831.59,261,18093.9,0.1392,306.44,家庭
2025-01-01,2025,1,华中,家居用品,空气净化器,244091.45,206,48392.89,0.2424,1185.24,家庭
2025-01-01,2025,1,华中,家居用品,电饭煲,105082.76,203,22518.05,0.1932,517.93,家庭
2025-01-01,2025,1,华中,服装,男士夹克,99388.12,142,31119.3,0.2379,702.03,个人
2025-01-01,2025,1,华中,服装,女士连衣裙,86024.25,159,26679.8,0.0367,540.99,个人
2025-01-01,2025,1,华中,服装,运动鞋,109904.96,180,29084.33,0.3112,610.69,个人
2025-01-01,2025,1,华中,食品饮料,坚果礼盒,115225.01,543,19803.74,0.0313,212.25,家庭
2025-01-01,2025,1,华中,食品饮料,咖啡豆,87137.88,574,13261.39,0.2604,151.92,家庭
2025-01-01,2025,1,华中,食品饮料,气泡水,78415.55,882,14932.02,0.0226,88.91,家庭
2025-01-01,2025,1,华中,美妆个护,护肤套装,281860.84,303,80980.01,0.2829,930.3,个人
2025-01-01,2025,1,华中,美妆个护,口红,122822.78,480,41414.26,0.2131,255.84,个人
2025-01-01,2025,1,华中,美妆个护,洗发水,305388.607158056,2521,28017.14,0.1023,121.16,个人
2025-01-01,2025,1,东北,电子产品,智能手机,575546.45,124,90455.94,0.0074,4627.28,企业客户
2025-01-01,2025,1,东北,电子产品,笔记本电脑,740619.25,108,98862.4,0.1942,6871.87,企业客户
2025-01-01,2025,1,东北,电子产品,蓝牙耳机,192906.49,235,21974.59,0.2947,820.33,企业客户
2025-01-01,2025,1,东北,家居用品,智能台灯,63623.38,214,12505.76,0.2479,296.64,家庭
2025-01-01,2025,1,东北,家居用品,空气净化器,206389.97,186,48220.62,0.0165,1110.07,家庭
2025-01-01,2025,1,东北,家居用品,电饭煲,78294.14,160,18660.85,0.0935,488.79,家庭
2025-01-01,2025,1,东北,服装,男士夹克,78550.23,120,17553.33,0.4377,653.41,个人
2025-01-01,2025,1,东北,服装,女士连衣裙,73492.36,138,18526.24,0.298,533.64,个人
2025-01-01,2025,1,东北,服装,运动鞋,96971.82,160,30610.17,0.1421,604.3,个人
2025-01-01,2025,1,东北,食品饮料,坚果礼盒,84174.43,422,12999.4,0.2609,199.24,家庭
2025-01-01,2025,1,东北,食品饮料,咖啡豆,68785.89,466,12379.42,0.1378,147.47,家庭
2025-01-01,2025,1,东北,食品饮料,气泡水,51632.53,568,9605.33,0.1264,90.84,家庭
2025-01-01,2025,1,东北,美妆个护,护肤套装,195427.02,213,76616.86,0.0577,918.37,个人
2025-01-01,2025,1,东北,美妆个护,口红,75607.82,289,25276.32,0.1639,261.56,个人
2025-01-01,2025,1,东北,美妆个护,洗发水,56048.07,474,18808.09,0.1747,118.21,个人
2025-02-01,2025,2,华东,电子产品,智能手机,1069325.31,237,162093.73,0.0052,4512.92,企业客户
2025-02-01,2025,2,华东,电子产品,笔记本电脑,1140061.58,175,129427.35,0.2458,6528.04,企业客户
2025-02-01,2025,2,华东,电子产品,蓝牙耳机,304964.46,373,46957.14,0.008,817.93,企业客户
2025-02-01,2025,2,华东,家居用品,智能台灯,119587.09,385,26814.36,0.1742,310.47,家庭
2025-02-01,2025,2,华东,家居用品,空气净化器,287175.39,237,65595.37,0.0378,1213.79,家庭
2025-02-01,2025,2,华东,家居用品,电饭煲,120754.67,239,24096.63,0.2576,505.81,家庭
2025-02-01,2025,2,华东,服装,男士夹克,157389.5,220,45574.04,0.2782,714.85,个人
2025-02-01,2025,2,华东,服装,女士连衣裙,139988.65,249,33486.99,0.3755,562.48,个人
2025-02-01,2025,2,华东,服装,运动鞋,157277.3,253,37963.33,0.4311,621.47,个人
2025-02-01,2025,2,华东,食品饮料,坚果礼盒,164867.09,811,30318.07,0.05,203.32,家庭
2025-02-01,2025,2,华东,食品饮料,咖啡豆,130551.28,883,18752.62,0.2745,147.93,家庭
2025-02-01,2025,2,华东,食品饮料,气泡水,107457.99,1194,18351.2,0.2277,90.0,家庭
2025-02-01,2025,2,华东,美妆个护,护肤套装,428857.75,470,154201.21,0.0699,912.74,个人
2025-02-01,2025,2,华东,美妆个护,口红,154537.19,576,50873.23,0.1781,268.4,个人
2025-02-01,2025,2,华东,美妆个护,洗发水,88341.77,760,25379.22,0.2952,116.29,个人
2025-02-01,2025,2,华南,电子产品,智能手机,955673.05,210,120768.38,0.1064,4555.75,企业客户
2025-02-01,2025,2,华南,电子产品,笔记本电脑,1252621.93,183,150295.08,0.2687,6859.83,企业客户
2025-02-01,2025,2,华南,电子产品,蓝牙耳机,348717.72,437,42267.34,0.2721,798.33,企业客户
2025-02-01,2025,2,华南,家居用品,智能台灯,103649.13,352,26049.82,0.0565,294.84,家庭
2025-02-01,2025,2,华南,家居用品,空气净化器,313575.11,269,75013.67,0.0432,1167.14,家庭
2025-02-01,2025,2,华南,家居用品,电饭煲,132839.79,275,32724.67,0.0391,482.85,家庭
2025-02-01,2025,2,华南,服装,男士夹克,170445.8,236,56156.13,0.0439,722.56,个人
2025-02-01,2025,2,华南,服装,女士连衣裙,143723.02,253,41987.82,0.3047,567.06,个人
2025-02-01,2025,2,华南,服装,运动鞋,210623.68,345,66479.34,0.1197,609.75,个人
2025-02-01,2025,2,华南,食品饮料,坚果礼盒,184730.94,894,30962.58,0.2497,206.54,家庭
2025-02-01,2025,2,华南,食品饮料,咖啡豆,152771.42,1038,24235.74,0.294,147.13,家庭
2025-02-01,2025,2,华南,食品饮料,气泡水,119991.0,1275,18471.38,0.2731,94.11,家庭
2025-02-01,2025,2,华南,美妆个护,护肤套装,394262.6,446,128547.17,0.129,883.86,个人
2025-02-01,2025,2,华南,美妆个护,口红,182304.55,704,70498.04,0.0759,259.01,个人
2025-02-01,2025,2,华南,美妆个护,洗发水,111659.83,908,37315.76,0.2737,123.02,个人
2025-02-01,2025,2,华北,电子产品,智能手机,970034.13,207,137541.48,0.0084,4695.73,企业客户
2025-02-01,2025,2,华北,电子产品,笔记本电脑,981779.08,142,138283.16,0.0438,6933.7,企业客户
2025-02-01,2025,2,华北,电子产品,蓝牙耳机,294788.34,371,41149.77,0.1788,794.14,企业客户
2025-02-01,2025,2,华北,家居用品,智能台灯,103046.34,357,21575.74,0.2459,288.94,家庭
2025-02-01,2025,2,华北,家居用品,空气净化器,311234.65,263,75326.99,0.0407,1181.76,家庭
2025-02-01,2025,2,华北,家居用品,电饭煲,111383.78,227,28275.79,0.03,491.23,家庭
2025-02-01,2025,2,华北,服装,男士夹克,133541.94,191,40527.35,0.154,700.59,个人
2025-02-01,2025,2,华北,服装,女士连衣裙,121205.31,215,35044.92,0.1873,563.72,个人
2025-02-01,2025,2,华北,服装,运动鞋,166660.02,259,36916.39,0.4179,642.84,个人
2025-02-01,2025,2,华北,食品饮料,坚果礼盒,158357.24,771,29726.73,0.1338,205.51,家庭
2025-02-01,2025,2,华北,食品饮料,咖啡豆,116752.59,783,18711.09,0.1912,149.11,家庭
2025-02-01,2025,2,华北,食品饮料,气泡水,97550.67,1079,16999.07,0.1604,90.43,家庭
2025-02-01,2025,2,华北,美妆个护,护肤套装,376367.79,407,129634.56,0.2389,925.02,个人
2025-02-01,2025,2,华北,美妆个护,口红,156782.2,580,61149.08,0.1233,270.23,个人
2025-02-01,2025,2,华北,美妆个护,洗发水,90330.12,770,34872.73,0.0281,117.36,个人
2025-02-01,2025,2,西南,电子产品,智能手机,729415.13,173,90390.32,0.2208,4227.31,企业客户
2025-02-01,2025,2,西南,电子产品,笔记本电脑,1050645.83,160,148257.0,0.0432,6561.07,企业客户
2025-02-01,2025,2,西南,电子产品,蓝牙耳机,323881.87,406,42507.02,0.1554,797.46,企业客户
2025-02-01,2025,2,西南,家居用品,智能台灯,81576.43,267,18261.11,0.2197,306.05,家庭
2025-02-01,2025,2,西南,家居用品,空气净化器,226156.74,193,46934.77,0.1765,1173.61,家庭
2025-02-01,2025,2,西南,家居用品,电饭煲,110485.0,217,25394.82,0.1247,509.0,家庭
2025-02-01,2025,2,西南,服装,男士夹克,116931.65,183,30010.46,0.3012,638.8,个人
2025-02-01,2025,2,西南,服装,女士连衣裙,106449.3,194,30465.88,0.1614,549.88,个人
2025-02-01,2025,2,西南,服装,运动鞋,141312.19,227,42468.75,0.2186,622.39,个人
2025-02-01,2025,2,西南,食品饮料,坚果礼盒,132297.13,666,23416.17,0.2156,198.6,家庭
2025-02-01,2025,2,西南,食品饮料,咖啡豆,124772.85,838,21878.66,0.0577,148.97,家庭
2025-02-01,2025,2,西南,食品饮料,气泡水,85443.9,890,13596.29,0.2857,95.98,家庭
2025-02-01,2025,2,西南,美妆个护,护肤套装,341749.21,391,117012.7,0.1629,874.59,个人
2025-02-01,2025,2,西南,美妆个护,口红,133447.26,524,45742.43,0.1341,254.61,个人
2025-02-01,2025,2,西南,美妆个护,洗发水,88758.91,743,35326.27,0.0494,119.43,个人
2025-02-01,2025,2,华中,电子产品,智能手机,688141.12,159,97934.7,0.1552,4333.3,企业客户
2025-02-01,2025,2,华中,电子产品,笔记本电脑,954487.39,145,125998.48,0.1757,6584.76,企业客户
2025-02-01,2025,2,华中,电子产品,蓝牙耳机,274888.31,333,31931.19,0.233,824.78,企业客户
2025-02-01,2025,2,华中,家居用品,智能台灯,89636.63,304,17405.63,0.2677,294.81,家庭
2025-02-01,2025,2,华中,家居用品,空气净化器,249325.31,212,50266.4,0.2054,1175.72,家庭
2025-02-01,2025,2,华中,家居用品,电饭煲,89913.48,182,19447.93,0.0844,492.76,家庭
2025-02-01,2025,2,华中,服装,男士夹克,112894.48,163,35119.65,0.1523,693.82,个人
2025-02-01,2025,2,华中,服装,女士连衣裙,98245.97,172,33236.28,0.0718,571.0,个人
2025-02-01,2025,2,华中,服装,运动鞋,132455.67,206,40237.33,0.139,643.91,个人
2025-02-01,2025,2,华中,食品饮料,坚果礼盒,120457.98,605,19962.91,0.2433,199.23,家庭
2025-02-01,2025,2,华中,食品饮料,咖啡豆,107882.02,709,18609.1,0.1452,152.21,家庭
2025-02-01,2025,2,华中,食品饮料,气泡水,85644.5,942,16636.88,0.0603,90.96,家庭
2025-02-01,2025,2,华中,美妆个护,护肤套装,309933.66,343,122257.87,0.015,903.41,个人
2025-02-01,2025,2,华中,美妆个护,口红,111568.61,428,39850.38,0.1727,260.87,个人
2025-02-01,2025,2,华中,美妆个护,洗发水,85562.29,759,34999.41,0.004,112.68,个人
2025-02-01,2025,2,东北,电子产品,智能手机,635967.88,143,84855.61,0.1497,4434.06,企业客户
2025-02-01,2025,2,东北,电子产品,笔记本电脑,749650.07,109,99446.87,0.1456,6882.97,企业客户
2025-02-01,2025,2,东北,电子产品,蓝牙耳机,178549.02,217,26047.79,0.0517,822.99,企业客户
2025-02-01,2025,2,东北,家居用品,智能台灯,55971.28,182,11907.95,0.188,306.92,家庭
2025-02-01,2025,2,东北,家居用品,空气净化器,158947.86,131,31940.09,0.2453,1214.93,家庭
2025-02-01,2025,2,东北,家居用品,电饭煲,80904.94,153,19304.03,0.0397,529.98,家庭
2025-02-01,2025,2,东北,服装,男士夹克,99061.61,143,35406.89,0.0403,694.62,个人
2025-02-01,2025,2,东北,服装,女士连衣裙,70760.64,127,16621.77,0.3936,556.46,个人
2025-02-01,2025,2,东北,服装,运动鞋,93148.39,145,29062.8,0.0455,643.83,个人
2025-02-01,2025,2,东北,食品饮料,坚果礼盒,90040.36,440,15795.77,0.1918,204.69,家庭
2025-02-01,2025,2,东北,食品饮料,咖啡豆,67103.38,444,10079.22,0.2621,151.12,家庭
2025-02-01,2025,2,东北,食品饮料,气泡水,55713.11,627,9152.58,0.2101,88.91,家庭
2025-02-01,2025,2,东北,美妆个护,护肤套装,235853.21,262,85556.67,0.1518,900.52,个人
2025-02-01,2025,2,东北,美妆个护,口红,75231.47,321,24904.53,0.2545,234.45,个人
2025-02-01,2025,2,东北,美妆个护,洗发水,55500.85,458,19861.25,0.1471,121.05,个人
2025-03-01,2025,3,华东,电子产品,智能手机,757098.75,176,95256.86,0.1476,4296.78,企业客户
2025-03-01,2025,3,华东,电子产品,笔记本电脑,1105913.25,163,120243.33,0.2382,6765.27,企业客户
2025-03-01,2025,3,华东,电子产品,蓝牙耳机,304679.9,391,34584.24,0.2848,778.77,企业客户
2025-03-01,2025,3,华东,家居用品,智能台灯,104363.6,369,23770.38,0.1382,282.46,家庭
2025-03-01,2025,3,华东,家居用品,空气净化器,254902.0,213,58986.79,0.1342,1196.43,家庭
2025-03-01,2025,3,华东,家居用品,电饭煲,134614.92,283,31153.34,0.0775,476.06,家庭
2025-03-01,2025,3,华东,服装,男士夹克,164178.85,235,44185.37,0.3192,698.8,个人
2025-03-01,2025,3,华东,服装,女士连衣裙,143677.14,277,37612.07,0.3491,518.42,个人
2025-03-01,2025,3,华东,服装,运动鞋,211962.82,346,69864.75,0.0235,613.39,个人
2025-03-01,2025,3,华东,食品饮料,坚果礼盒,195801.3,1005,32985.09,0.2623,194.75,家庭
2025-03-01,2025,3,华东,食品饮料,咖啡豆,152197.33,1016,29101.85,0.038,149.87,家庭
2025-03-01,2025,3,华东,食品饮料,气泡水,109592.85,1209,21420.23,0.0246,90.65,家庭
2025-03-01,2025,3,华东,美妆个护,护肤套装,409288.6,441,159226.12,0.0809,927.18,个人
2025-03-01,2025,3,华东,美妆个护,口红,179295.76,715,57068.88,0.2967,250.75,个人
2025-03-01,2025,3,华东,美妆个护,洗发水,109455.22,935,39616.74,0.1529,117.08,个人
2025-03-01,2025,3,华南,电子产品,智能手机,897607.12,203,133914.82,0.0854,4411.75,企业客户
2025-03-01,2025,3,华南,电子产品,笔记本电脑,1065926.28,158,159799.63,0.0054,6759.51,企业客户
2025-03-01,2025,3,华南,电子产品,蓝牙耳机,308085.04,379,37954.11,0.28,812.74,企业客户
2025-03-01,2025,3,华南,家居用品,智能台灯,95750.89,316,22697.73,0.0325,302.66,家庭
2025-03-01,2025,3,华南,家居用品,空气净化器,334887.28,259,69799.4,0.0504,1291.76,家庭
2025-03-01,2025,3,华南,家居用品,电饭煲,608363.1318110094,1240,31451.29,0.1739,490.45,家庭
2025-03-01,2025,3,华南,服装,男士夹克,186651.48,259,66628.35,0.0283,719.93,个人
2025-03-01,2025,3,华南,服装,女士连衣裙,158863.64,298,52132.42,0.0697,532.73,个人
2025-03-01,2025,3,华南,服装,运动鞋,200173.78,340,60440.37,0.1675,588.67,个人
2025-03-01,2025,3,华南,食品饮料,坚果礼盒,204877.44,1041,40352.07,0.0168,196.79,家庭
2025-03-01,2025,3,华南,食品饮料,咖啡豆,156177.11,1000,28805.75,0.2509,156.12,家庭
2025-03-01,2025,3,华南,食品饮料,气泡水,117573.13,1273,22659.76,0.0593,92.35,家庭
2025-03-01,2025,3,华南,美妆个护,护肤套装,374593.79,404,137434.08,0.063,926.13,个人
2025-03-01,2025,3,华南,美妆个护,口红,186922.37,715,64894.34,0.2348,261.34,个人
2025-03-01,2025,3,华南,美妆个护,洗发水,114795.97,970,45598.59,0.0468,118.29,个人
2025-03-01,2025,3,华北,电子产品,智能手机,2564640.734229789,582,96053.33,0.276,4406.4,企业客户
2025-03-01,2025,3,华北,电子产品,笔记本电脑,3690101.1980623207,563,112333.1,0.2844,6551.27,企业客户
2025-03-01,2025,3,华北,电子产品,蓝牙耳机,275104.7,347,36122.93,0.149,793.9,企业客户
2025-03-01,2025,3,华北,家居用品,智能台灯,93034.14,305,22015.41,0.1052,305.43,家庭
2025-03-01,2025,3,华北,家居用品,空气净化器,273479.57,225,59076.16,0.112,1213.71,家庭
2025-03-01,2025,3,华北,家居用品,电饭煲,116691.81,242,23619.95,0.2122,482.7,家庭
2025-03-01,2025,3,华北,服装,男士夹克,165031.87,227,52962.85,0.0546,727.97,个人
2025-03-01,2025,3,华北,服装,女士连衣裙,116358.68,210,25623.93,0.4101,553.49,个人
2025-03-01,2025,3,华北,服装,运动鞋,202275.35,318,53356.21,0.2899,636.56,个人
2025-03-01,2025,3,华北,食品饮料,坚果礼盒,180610.83,895,30732.2,0.2682,201.83,家庭
2025-03-01,2025,3,华北,食品饮料,咖啡豆,140491.76,919,28880.89,0.05,152.94,家庭
2025-03-01,2025,3,华北,食品饮料,气泡水,121554.71,1356,22272.06,0.0258,89.61,家庭
2025-03-01,2025,3,华北,美妆个护,护肤套装,409447.65,442,124149.35,0.1859,926.18,个人
2025-03-01,2025,3,华北,美妆个护,口红,156248.19,580,59276.7,0.0646,269.59,个人
2025-03-01,2025,3,华北,美妆个护,洗发水,104404.82,816,35575.95,0.105,127.94,个人
2025-03-01,2025,3,西南,电子产品,智能手机,755176.61,175,91997.63,0.1958,4319.83,企业客户
2025-03-01,2025,3,西南,电子产品,笔记本电脑,816203.53,115,100266.38,0.2481,7111.9,企业客户
2025-03-01,2025,3,西南,电子产品,蓝牙耳机,252161.49,329,31858.51,0.2141,766.66,企业客户
2025-03-01,2025,3,西南,家居用品,智能台灯,84365.7,291,17057.2,0.29,289.79,家庭
2025-03-01,2025,3,西南,家居用品,空气净化器,237068.01,196,53396.3,0.1168,1211.13,家庭
2025-03-01,2025,3,西南,家居用品,电饭煲,97454.08,189,19889.65,0.2174,515.51,家庭
2025-03-01,2025,3,西南,服装,男士夹克,129767.39,186,41099.32,0.1992,698.3,个人
2025-03-01,2025,3,西南,服装,女士连衣裙,106830.97,192,28955.51,0.1693,557.24,个人
2025-03-01,2025,3,西南,服装,运动鞋,130004.5,225,32881.28,0.364,578.7,个人
2025-03-01,2025,3,西南,食品饮料,坚果礼盒,134858.66,671,26291.89,0.0833,200.87,家庭
2025-03-01,2025,3,西南,食品饮料,咖啡豆,116621.94,776,19871.31,0.1732,150.31,家庭
2025-03-01,2025,3,西南,食品饮料,气泡水,97997.84,1111,19069.59,0.1637,88.19,家庭
2025-03-01,2025,3,西南,美妆个护,护肤套装,314212.54,343,119165.08,0.058,915.3,个人
2025-03-01,2025,3,西南,美妆个护,口红,121254.18,462,47946.71,0.0113,262.44,个人
2025-03-01,2025,3,西南,美妆个护,洗发水,94008.25,804,34346.09,0.1526,116.95,个人
2025-03-01,2025,3,华中,电子产品,智能手机,626544.32,143,81694.97,0.1382,4367.55,企业客户
2025-03-01,2025,3,华中,电子产品,笔记本电脑,739996.9,107,98728.41,0.1936,6899.51,企业客户
2025-03-01,2025,3,华中,电子产品,蓝牙耳机,217043.98,271,30203.03,0.0821,801.37,企业客户
2025-03-01,2025,3,华中,家居用品,智能台灯,82503.96,277,17120.14,0.2129,297.86,家庭
2025-03-01,2025,3,华中,家居用品,空气净化器,227248.8,189,43125.09,0.2762,1201.54,家庭
2025-03-01,2025,3,华中,家居用品,电饭煲,100625.98,199,22563.94,0.1375,505.97,家庭
2025-03-01,2025,3,华中,服装,男士夹克,128657.07,199,39623.45,0.1081,648.1,个人
2025-03-01,2025,3,华中,服装,女士连衣裙,94707.79,175,24848.97,0.262,542.74,个人
2025-03-01,2025,3,华中,服装,运动鞋,164509.81,261,43846.42,0.2988,629.46,个人
2025-03-01,2025,3,华中,食品饮料,坚果礼盒,138260.1,680,22387.58,0.2737,203.23,家庭
2025-03-01,2025,3,华中,食品饮料,咖啡豆,113495.6,763,25246.79,0.0084,148.84,家庭
2025-03-01,2025,3,华中,食品饮料,气泡水,79109.51,869,14526.18,0.1886,91.03,家庭
2025-03-01,2025,3,华中,美妆个护,护肤套装,313164.76,333,112241.04,0.0264,940.72,个人
2025-03-01,2025,3,华中,美妆个护,口红,115441.15,444,34499.4,0.208,259.83,个人
2025-03-01,2025,3,华中,美妆个护,洗发水,84386.05,708,27948.28,0.2053,119.2,个人
2025-03-01,2025,3,东北,电子产品,智能手机,497521.87,114,55397.65,0.262,4348.59,企业客户
2025-03-01,2025,3,东北,电子产品,笔记本电脑,628221.82,90,93243.28,0.0143,6991.76,企业客户
2025-03-01,2025,3,东北,电子产品,蓝牙耳机,167551.89,218,22362.6,0.1188,767.81,企业客户
2025-03-01,2025,3,东北,家居用品,智能台灯,64098.67,212,12960.19,0.2286,302.76,家庭
2025-03-01,2025,3,东北,家居用品,空气净化器,169441.9,142,35412.07,0.1396,1192.09,家庭
2025-03-01,2025,3,东北,家居用品,电饭煲,76139.41,146,14515.01,0.2164,523.16,家庭
2025-03-01,2025,3,东北,服装,男士夹克,97604.12,139,25894.45,0.253,702.85,个人
2025-03-01,2025,3,东北,服装,女士连衣裙,82582.05,150,24710.42,0.121,551.43,个人
2025-03-01,2025,3,东北,服装,运动鞋,108060.95,172,30453.93,0.2426,629.39,个人
2025-03-01,2025,3,东北,食品饮料,坚果礼盒,105996.41,520,16316.24,0.2523,203.76,家庭
2025-03-01,2025,3,东北,食品饮料,咖啡豆,78727.22,499,13977.21,0.0574,157.67,家庭
2025-03-01,2025,3,东北,食品饮料,气泡水,67497.94,743,12421.65,0.0796,90.85,家庭
2025-03-01,2025,3,东北,美妆个护,护肤套装,228201.54,253,82133.58,0.0804,901.84,个人
2025-03-01,2025,3,东北,美妆个护,口红,97777.58,376,33861.6,0.1943,260.25,个人
2025-03-01,2025,3,东北,美妆个护,洗发水,61820.1,514,1978.2431999999997,0.85,120.29,个人
2025-04-01,2025,4,华东,电子产品,智能手机,736902.78,161,105956.99,0.1868,4587.08,企业客户
