order_id,order_date,customer_id,region,category,product,quantity,unit_price,total_amount,payment_method,is_returned,review_score
ORD001986,2025-06-16,C00099,东北,食品饮料,气泡水,2,83.49,166.97,支付宝,False,3.8
ORD001987,2024-10-25,C00540,华北,美妆个护,口红,3,293.44,880.32,支付宝,False,4.1
ORD001988,2024-07-19,C00315,华北,电子产品,智能手机,4,4360.88,17443.53,银行卡,False,4.6
ORD001989,2024-05-14,C00223,华东,美妆个护,洗发水,1,125.27,125.27,微信支付,False,4.3
ORD001990,2024-09-28,C00189,华北,电子产品,智能手机,1,4181.8,4181.8,银行卡,True,4.0
ORD001991,2025-06-18,C00305,华南,食品饮料,坚果礼盒,1,193.47,193.47,支付宝,False,3.6
ORD001992,2025-03-17,C00356,华东,家居用品,智能台灯,1,300.3,300.3,微信支付,False,4.6
ORD001993,2024-03-27,C00480,华南,电子产品,蓝牙耳机,1,817.41,817.41,支付宝,False,3.9
ORD001994,2024-01-31,C00040,华东,电子产品,笔记本电脑,1,6120.11,6120.11,微信支付,False,4.6
ORD001995,2024-04-30,C00476,西南,家居用品,智能台灯,3,336.65,1009.95,微信支付,False,2.8
ORD001996,2024-03-09,C00114,东北,家居用品,智能台灯,3,270.58,811.73,微信支付,False,4.6
ORD001997,2025-10-07,C00326,华南,电子产品,蓝牙耳机,3,874.74,2624.21,支付宝,False,4.9
ORD001998,2025-05-10,C00532,华北,电子产品,笔记本电脑,2,6919.98,13839.97,支付宝,False,4.8
ORD001999,2024-05-25,C00230,华南,家居用品,空气净化器,4,1237.16,4948.66,微信支付,False,4.1
ORD002000,2024-11-28,C00388,华东,家居用品,电饭煲,4,476.03,1904.13,微信支付,True,5.0
ORD002001,2025-04-25,C00305,东北,家居用品,智能台灯,1,315.55,315.55,微信支付,False,3.3
ORD002002,2024-09-19,C00076,华东,食品饮料,气泡水,1,93.09,93.09,微信支付,False,4.2
ORD002003,2024-10-19,C00265,华东,服装,女士连衣裙,3,517.58,1552.75,银行卡,False,4.1
ORD002004,2025-03-04,C00315,华南,电子产品,智能手机,4,4317.88,17271.54,银行卡,False,5.0
ORD002005,2024-03-26,C00515,华北,服装,男士夹克,2,641.71,1283.42,支付宝,False,2.7
ORD002006,2024-01-16,C00523,华南,食品饮料,咖啡豆,2,137.49,274.97,支付宝,False,3.5
ORD002007,2025-12-28,C00261,华东,电子产品,智能手机,3,4065.5,12196.49,微信支付,False,5.0
ORD002008,2025-09-19,C00369,西南,家居用品,电饭煲,1,477.56,477.56,支付宝,False,2.4
ORD002009,2024-04-27,C00082,华南,家居用品,空气净化器,4,1283.9,5135.59,支付宝,False,5.0
ORD002010,2024-09-26,C00230,华东,美妆个护,口红,2,254.55,509.11,支付宝,True,3.7
ORD002011,2025-01-29,C00598,华南,家居用品,智能台灯,1,295.71,295.71,支付宝,False,4.5
ORD002012,2024-06-10,C00298,华东,食品饮料,咖啡豆,4,139.95,559.79,微信支付,False,5.0
ORD002013,2025-11-30,C00555,华北,家居用品,电饭煲,2,521.93,1043.87,支付宝,False,4.5
ORD002014,2024-04-13,C00281,华北,食品饮料,咖啡豆,1,147.83,147.83,支付宝,False,5.0
ORD002015,2025-10-14,C00468,西南,家居用品,智能台灯,2,320.72,641.45,银行卡,False,3.9
ORD002016,2024-06-15,C00530,华东,家居用品,空气净化器,1,1302.44,1302.44,银行卡,True,4.0
ORD002017,2024-10-26,C00408,华东,家居用品,智能台灯,1,313.85,313.85,银行卡,True,4.9
ORD002018,2024-01-28,C00223,华东,美妆个护,护肤套装,1,872.12,872.12,支付宝,False,3.9
ORD002019,2025-02-27,C00015,华东,电子产品,蓝牙耳机,4,821.72,3286.89,支付宝,False,4.8
ORD002020,2025-07-15,C00546,华东,电子产品,笔记本电脑,3,6548.28,19644.85,支付宝,True,5.0
ORD002021,2024-06-04,C00180,华南,食品饮料,气泡水,1,101.32,101.32,支付宝,False,5.0
ORD002022,2024-11-19,C00002,华东,服装,运动鞋,1,676.79,676.79,支付宝,False,3.0
ORD002023,2024-12-13,C00151,华北,电子产品,笔记本电脑,2,6958.11,13916.22,银行卡,False,4.0
ORD002024,2024-04-30,C00110,华南,家居用品,电饭煲,2,570.68,1141.36,货到付款,False,4.5
ORD002025,2025-10-13,C00307,华东,家居用品,电饭煲,4,518.34,2073.38,银行卡,False,4.1
ORD002026,2025-06-11,C00397,华南,家居用品,智能台灯,3,294.64,883.92,微信支付,True,4.4
ORD002027,2025-07-14,C00014,华东,食品饮料,气泡水,2,83.15,166.3,微信支付,True,4.5
ORD002028,2024-06-12,C00273,西南,电子产品,笔记本电脑,4,7044.37,28177.47,微信支付,False,3.9
ORD002029,2024-03-02,C00378,华南,美妆个护,护肤套装,4,1003.59,4014.37,银行卡,False,4.1
ORD002030,2024-12-05,C00207,华东,家居用品,电饭煲,4,558.34,2233.36,微信支付,False,3.4
ORD002031,2025-10-27,C00247,华南,电子产品,蓝牙耳机,1,840.91,840.91,支付宝,False,3.9
ORD002032,2024-11-07,C00387,华东,服装,女士连衣裙,3,549.1,1647.29,支付宝,False,3.1
ORD002033,2025-01-10,C00075,西南,服装,运动鞋,3,658.8,1976.39,微信支付,False,4.4
ORD002034,2024-12-11,C00043,东北,电子产品,笔记本电脑,3,7415.64,22246.92,支付宝,False,4.1
ORD002035,2024-05-29,C00133,华东,食品饮料,气泡水,1,90.26,90.26,银行卡,False,3.6
ORD002036,2025-08-07,C00431,西南,食品饮料,气泡水,1,91.72,91.72,微信支付,False,5.0
ORD002037,2025-08-03,C00436,华东,电子产品,笔记本电脑,2,7277.05,14554.1,微信支付,False,4.1
ORD002038,2024-06-25,C00056,华东,电子产品,智能手机,2,5036.23,10072.47,支付宝,False,4.5
ORD002039,2024-12-19,C00208,华东,电子产品,笔记本电脑,2,7464.72,14929.44,微信支付,True,3.8
ORD002040,2025-05-28,C00104,华中,食品饮料,坚果礼盒,4,181.12,724.48,微信支付,False,4.0
ORD002041,2024-11-04,C00464,华南,电子产品,智能手机,3,4189.92,12569.76,微信支付,False,4.6
ORD002042,2024-04-28,C00470,东北,食品饮料,咖啡豆,1,166.98,166.98,支付宝,False,4.0
ORD002043,2025-06-02,C00580,华南,服装,女士连衣裙,2,609.65,1219.3,货到付款,False,4.3
ORD002044,2025-04-22,C00250,华东,食品饮料,气泡水,4,89.75,358.99,微信支付,False,4.9
ORD002045,2025-02-17,C00403,西南,服装,运动鞋,1,648.56,648.56,微信支付,False,3.9
ORD002046,2025-08-09,C00026,东北,家居用品,智能台灯,4,337.94,1351.75,银行卡,False,3.2
ORD002047,2024-12-16,C00010,西南,美妆个护,洗发水,4,135.35,541.39,货到付款,False,3.1
ORD002048,2025-05-20,C00497,西南,食品饮料,咖啡豆,4,164.37,657.46,支付宝,False,5.0
ORD002049,2024-07-13,C00410,华南,服装,男士夹克,3,666.68,2000.03,银行卡,False,5.0
ORD002050,2024-07-05,C00136,华东,服装,运动鞋,1,671.19,671.19,支付宝,False,4.8
ORD002051,2025-03-25,C00221,华东,服装,运动鞋,1,573.67,573.67,微信支付,False,4.0
ORD002052,2025-05-10,C00544,华南,家居用品,空气净化器,4,1348.18,5392.73,支付宝,False,3.2
ORD002053,2025-05-29,C00277,东北,家居用品,空气净化器,3,1124.74,3374.23,微信支付,False,4.1
ORD002054,2025-11-26,C00096,西南,家居用品,电饭煲,4,532.79,2131.17,微信支付,False,4.2
ORD002055,2024-09-29,C00439,华中,美妆个护,护肤套装,2,947.3,1894.61,微信支付,False,3.4
ORD002056,2024-02-21,C00508,华东,服装,男士夹克,1,765.96,765.96,微信支付,False,3.1
ORD002057,2024-09-19,C00187,西南,电子产品,笔记本电脑,1,7057.68,7057.68,微信支付,True,2.9
ORD002058,2025-01-02,C00037,华中,服装,女士连衣裙,3,503.19,1509.57,支付宝,False,4.8
ORD002059,2024-05-12,C00210,华南,电子产品,笔记本电脑,1,7319.94,7319.94,银行卡,False,3.3
ORD002060,2024-08-12,C00415,华南,家居用品,电饭煲,1,497.89,497.89,微信支付,False,4.5
ORD002061,2024-11-05,C00131,西南,家居用品,电饭煲,1,490.04,490.04,微信支付,False,4.0
ORD002062,2025-07-26,C00098,华北,服装,女士连衣裙,3,631.36,1894.07,货到付款,False,4.8
ORD002063,2024-01-16,C00443,东北,美妆个护,护肤套装,4,942.84,3771.36,支付宝,False,4.6
ORD002064,2024-07-13,C00545,华南,美妆个护,口红,1,280.2,280.2,微信支付,False,4.1
ORD002065,2025-03-18,C00036,华东,电子产品,笔记本电脑,4,7014.75,28059.02,微信支付,False,4.4
ORD002066,2024-10-29,C00515,华南,服装,男士夹克,3,764.75,2294.24,支付宝,False,4.2
ORD002067,2024-02-17,C00220,华东,食品饮料,坚果礼盒,4,217.6,870.41,支付宝,False,3.8
ORD002068,2024-04-30,C00362,华北,电子产品,智能手机,2,4789.29,9578.58,银行卡,False,5.0
ORD002069,2025-05-13,C00028,华东,食品饮料,坚果礼盒,1,229.89,229.89,支付宝,False,4.0
ORD002070,2025-07-15,C00538,东北,食品饮料,气泡水,3,91.35,274.04,微信支付,False,4.2
ORD002071,2025-04-13,C00522,华中,服装,运动鞋,3,667.46,2002.38,微信支付,False,3.2
ORD002072,2024-02-10,C00109,华东,家居用品,空气净化器,4,1319.33,5277.33,微信支付,True,4.5
ORD002073,2025-03-31,C00181,华东,美妆个护,洗发水,1,119.28,119.28,微信支付,False,3.8
ORD002074,2025-06-17,C00210,华北,美妆个护,口红,3,263.72,791.15,银行卡,False,3.9
ORD002075,2025-01-05,C00342,西南,食品饮料,咖啡豆,2,171.34,342.69,支付宝,False,3.6
ORD002076,2024-06-30,C00049,华东,家居用品,智能台灯,4,272.42,1089.69,微信支付,False,4.2
ORD002077,2025-05-31,C00473,华东,食品饮料,坚果礼盒,2,196.76,393.53,微信支付,False,2.7
ORD002078,2025-10-18,C00329,华北,家居用品,电饭煲,2,510.78,1021.55,支付宝,False,4.8
ORD002079,2025-08-12,C00556,西南,电子产品,蓝牙耳机,4,720.29,2881.17,货到付款,False,4.3
ORD002080,2024-08-18,C00236,华东,服装,运动鞋,2,697.36,1394.73,银行卡,False,3.9
ORD002081,2024-12-13,C00441,西南,美妆个护,洗发水,4,116.59,466.35,支付宝,False,3.1
ORD002082,2025-04-23,C00121,东北,食品饮料,坚果礼盒,4,192.89,771.54,微信支付,False,4.6
ORD002083,2024-07-27,C00248,华东,食品饮料,坚果礼盒,3,221.02,663.05,微信支付,False,3.8
ORD002084,2025-11-05,C00519,华北,家居用品,电饭煲,3,484.75,1454.24,微信支付,False,5.0
ORD002085,2025-11-10,C00020,华东,家居用品,空气净化器,2,1277.29,2554.57,银行卡,False,4.7
ORD002086,2024-10-04,C00503,华东,食品饮料,坚果礼盒,2,221.08,442.15,微信支付,False,5.0
ORD002087,2025-11-18,C00364,华东,服装,男士夹克,2,768.68,1537.37,微信支付,False,4.4
ORD002088,2024-02-22,C00489,华南,食品饮料,坚果礼盒,2,219.1,438.2,支付宝,False,5.0
ORD002089,2024-01-10,C00200,华中,服装,男士夹克,2,645.51,1291.02,支付宝,True,4.7
ORD002090,2025-10-19,C00403,华北,食品饮料,气泡水,3,82.8,248.39,微信支付,False,3.9
ORD002091,2025-04-08,C00245,华东,食品饮料,气泡水,2,87.9,175.8,微信支付,False,4.4
ORD002092,2025-08-05,C00483,华东,家居用品,空气净化器,2,1090.78,2181.57,微信支付,False,3.6
ORD002093,2024-06-06,C00576,华北,电子产品,智能手机,1,4612.98,4612.98,支付宝,False,5.0
ORD002094,2024-01-19,C00017,华东,电子产品,蓝牙耳机,4,798.96,3195.83,支付宝,False,4.2
ORD002095,2024-02-24,C00039,华南,美妆个护,洗发水,4,124.71,498.84,微信支付,False,4.3
ORD002096,2025-12-27,C00295,华北,服装,男士夹克,3,682.29,2046.86,微信支付,False,4.6
ORD002097,2025-12-21,C00039,华中,食品饮料,气泡水,4,91.93,367.72,微信支付,False,3.4
ORD002098,2024-01-21,C00187,华东,家居用品,电饭煲,2,491.84,983.69,微信支付,False,5.0
ORD002099,2024-10-08,C00309,华北,食品饮料,气泡水,4,85.39,341.57,支付宝,False,3.5
ORD002100,2025-06-23,C00362,华东,服装,女士连衣裙,3,584.29,1752.86,支付宝,False,3.3
ORD002101,2025-02-20,C00462,华北,电子产品,蓝牙耳机,4,854.69,3418.75,支付宝,False,4.2
ORD002102,2025-12-23,C00231,华北,美妆个护,护肤套装,4,996.58,3986.31,微信支付,False,3.3
ORD002103,2024-10-11,C00250,西南,家居用品,智能台灯,1,335.61,335.61,支付宝,False,5.0
ORD002104,2025-06-15,C00002,华北,家居用品,智能台灯,1,322.83,322.83,微信支付,False,4.1
ORD002105,2025-06-15,C00475,华南,家居用品,电饭煲,2,535.94,1071.87,微信支付,False,1.7
ORD002106,2025-05-25,C00182,华东,电子产品,笔记本电脑,4,6216.35,24865.39,货到付款,False,4.5
ORD002107,2025-01-30,C00002,华东,服装,运动鞋,2,575.02,1150.03,货到付款,False,4.7
ORD002108,2024-04-29,C00170,华北,电子产品,智能手机,4,4964.13,19856.53,货到付款,False,4.0
ORD002109,2024-04-06,C00270,华中,食品饮料,咖啡豆,2,143.74,287.47,微信支付,False,3.2
ORD002110,2024-04-29,C00307,华北,家居用品,空气净化器,2,1186.67,2373.34,微信支付,False,4.2
ORD002111,2025-06-20,C00049,西南,家居用品,电饭煲,4,468.16,1872.65,微信支付,True,3.9
ORD002112,2024-06-01,C00422,华东,服装,男士夹克,1,664.15,664.15,银行卡,False,3.5
ORD002113,2024-09-01,C00285,华南,食品饮料,气泡水,3,98.45,295.34,货到付款,False,3.4
ORD002114,2025-05-30,C00380,华南,电子产品,智能手机,2,4344.59,8689.18,微信支付,False,4.4
ORD002115,2025-01-27,C00504,华东,美妆个护,口红,3,263.19,789.56,支付宝,False,5.0
ORD002116,2024-05-22,C00556,华南,服装,运动鞋,4,581.51,2326.04,微信支付,False,4.7
ORD002117,2025-05-18,C00572,西南,电子产品,笔记本电脑,2,7272.48,14544.96,微信支付,False,2.9
ORD002118,2024-08-07,C00199,华南,家居用品,智能台灯,4,324.62,1298.48,微信支付,False,4.8
ORD002119,2024-06-08,C00109,华北,家居用品,空气净化器,2,1188.51,2377.02,银行卡,False,4.9
ORD002120,2024-03-16,C00065,西南,食品饮料,咖啡豆,1,164.43,164.43,微信支付,False,5.0
ORD002121,2025-09-02,C00353,华南,家居用品,空气净化器,2,1151.97,2303.94,支付宝,False,3.5
ORD002122,2025-11-22,C00098,西南,家居用品,电饭煲,2,536.49,1072.98,货到付款,False,4.3
ORD002123,2025-09-30,C00129,华南,电子产品,智能手机,2,4871.21,9742.42,支付宝,False,4.8
ORD002124,2024-02-01,C00268,华东,家居用品,空气净化器,4,1370.6,5482.39,支付宝,False,3.9
ORD002125,2024-11-29,C00409,华东,食品饮料,咖啡豆,1,143.71,143.71,微信支付,True,4.7
ORD002126,2025-06-08,C00087,华东,服装,女士连衣裙,4,507.89,2031.54,支付宝,False,4.3
ORD002127,2025-03-15,C00394,西南,电子产品,笔记本电脑,3,6567.16,19701.48,支付宝,False,3.6
ORD002128,2024-12-17,C00450,华中,电子产品,智能手机,1,4188.22,4188.22,支付宝,False,3.7
ORD002129,2024-12-04,C00471,华东,家居用品,智能台灯,2,282.73,565.45,支付宝,True,5.0
ORD002130,2025-02-03,C00110,华东,食品饮料,气泡水,2,88.52,177.04,微信支付,False,3.5
ORD002131,2025-01-30,C00294,华南,食品饮料,坚果礼盒,2,200.7,401.4,支付宝,False,3.4
ORD002132,2024-07-20,C00215,华北,电子产品,智能手机,3,5066.69,15200.07,微信支付,False,4.6
ORD002133,2025-06-13,C00312,华南,家居用品,空气净化器,3,1138.68,3416.05,支付宝,False,4.3
ORD002134,2024-04-02,C00204,华北,家居用品,电饭煲,2,571.47,1142.94,微信支付,False,3.3
ORD002135,2024-12-23,C00428,西南,美妆个护,洗发水,2,132.3,264.61,支付宝,False,3.9
ORD002136,2025-01-30,C00536,华南,服装,女士连衣裙,3,616.2,1848.61,支付宝,False,3.6
ORD002137,2024-02-29,C00093,东北,电子产品,蓝牙耳机,4,905.89,3623.56,支付宝,False,3.8
ORD002138,2025-04-21,C00028,华东,家居用品,智能台灯,1,326.49,326.49,微信支付,False,5.0
ORD002139,2025-12-26,C00318,东北,家居用品,电饭煲,1,548.6,548.6,微信支付,False,4.1
ORD002140,2025-09-03,C00399,华东,服装,女士连衣裙,3,555.2,1665.6,微信支付,False,3.6
ORD002141,2024-01-01,C00266,华东,电子产品,蓝牙耳机,3,822.09,2466.27,货到付款,False,5.0
ORD002142,2025-07-08,C00285,西南,家居用品,电饭煲,4,566.56,2266.24,银行卡,False,5.0
ORD002143,2024-11-06,C00063,西南,服装,运动鞋,2,616.63,1233.26,微信支付,False,4.9
ORD002144,2024-06-16,C00599,西南,家居用品,空气净化器,3,1092.58,3277.75,支付宝,False,3.6
ORD002145,2024-07-10,C00519,华南,服装,男士夹克,4,763.48,3053.93,微信支付,False,5.0
ORD002146,2024-02-03,C00020,东北,家居用品,电饭煲,3,521.64,1564.93,支付宝,False,5.0
ORD002147,2024-02-03,C00348,华东,食品饮料,坚果礼盒,2,220.74,441.49,微信支付,True,4.4
ORD002148,2025-11-18,C00050,华东,电子产品,智能手机,3,4135.0,12404.99,支付宝,False,2.9
ORD002149,2025-02-20,C00189,华南,美妆个护,护肤套装,2,949.78,1899.55,银行卡,False,4.3
ORD002150,2025-12-08,C00067,西南,电子产品,蓝牙耳机,4,769.54,3078.16,银行卡,False,5.0
ORD002151,2024-06-06,C00365,华北,电子产品,智能手机,1,5066.18,5066.18,支付宝,False,4.5
ORD002152,2025-05-14,C00202,华南,食品饮料,气泡水,4,83.47,333.89,微信支付,False,4.0
ORD002153,2024-12-31,C00099,华东,食品饮料,气泡水,1,99.97,99.97,微信支付,False,4.1
ORD002154,2024-12-05,C00160,华东,电子产品,蓝牙耳机,4,737.71,2950.84,支付宝,False,4.2
ORD002155,2024-11-30,C00028,华南,美妆个护,护肤套装,1,815.65,815.65,银行卡,False,3.7
ORD002156,2025-08-05,C00466,华南,电子产品,蓝牙耳机,4,767.01,3068.05,微信支付,False,4.3
ORD002157,2024-11-22,C00198,西南,服装,女士连衣裙,2,540.79,1081.59,支付宝,False,5.0
ORD002158,2024-04-23,C00209,华北,电子产品,笔记本电脑,1,7185.1,7185.1,微信支付,False,5.0
ORD002159,2025-02-21,C00437,东北,家居用品,空气净化器,1,1119.52,1119.52,支付宝,False,3.7
ORD002160,2025-04-12,C00266,华东,家居用品,电饭煲,2,504.67,1009.33,支付宝,False,5.0
ORD002161,2024-05-22,C00491,华南,服装,女士连衣裙,2,523.09,1046.17,微信支付,False,4.9
ORD002162,2025-08-31,C00409,华南,服装,运动鞋,1,690.57,690.57,微信支付,False,4.8
ORD002163,2024-11-04,C00257,华北,家居用品,电饭煲,1,455.62,455.62,微信支付,False,4.6
ORD002164,2025-02-04,C00336,华南,美妆个护,洗发水,1,118.68,118.68,微信支付,False,3.6
ORD002165,2024-11-15,C00233,华中,电子产品,智能手机,3,4760.3,14280.89,支付宝,False,4.0
ORD002166,2024-07-30,C00073,华北,电子产品,笔记本电脑,4,7672.25,30689.0,微信支付,False,5.0
ORD002167,2024-11-12,C00013,华东,食品饮料,气泡水,2,100.53,201.06,支付宝,True,3.3
ORD002168,2024-07-03,C00583,华东,电子产品,笔记本电脑,2,7641.83,15283.65,货到付款,False,3.5
ORD002169,2024-07-23,C00505,西南,服装,女士连衣裙,4,503.64,2014.57,支付宝,False,4.5
ORD002170,2024-12-29,C00001,西南,服装,男士夹克,2,777.16,1554.32,支付宝,False,3.7
ORD002171,2024-08-03,C00159,华东,家居用品,空气净化器,2,1313.97,2627.95,银行卡,False,5.0
ORD002172,2024-09-02,C00509,华东,美妆个护,洗发水,1,135.07,135.07,货到付款,False,3.7
ORD002173,2024-08-26,C00483,华北,家居用品,电饭煲,2,488.95,977.89,银行卡,False,4.5
ORD002174,2025-01-25,C00216,华北,家居用品,空气净化器,3,1353.53,4060.59,支付宝,False,4.6
ORD002175,2025-06-03,C00195,华东,电子产品,笔记本电脑,3,6804.49,20413.47,微信支付,False,3.9
ORD002176,2025-08-12,C00312,华南,电子产品,智能手机,1,4763.36,4763.36,支付宝,False,4.1
ORD002177,2024-10-03,C00403,华南,家居用品,电饭煲,1,503.02,503.02,银行卡,False,3.8
ORD002178,2024-07-20,C00004,东北,服装,女士连衣裙,2,553.8,1107.6,支付宝,False,4.3
ORD002179,2024-08-01,C00542,华东,食品饮料,咖啡豆,1,155.5,155.5,支付宝,False,3.5
ORD002180,2025-08-28,C00106,西南,食品饮料,气泡水,1,89.01,89.01,微信支付,False,4.1
ORD002181,2025-04-22,C00122,华北,电子产品,笔记本电脑,4,7467.65,29870.61,支付宝,False,4.9
ORD002182,2025-05-22,C00267,华东,电子产品,智能手机,1,4762.84,4762.84,微信支付,False,3.4
ORD002183,2024-03-15,C00241,华北,美妆个护,口红,3,278.83,836.5,银行卡,False,3.9
ORD002184,2025-10-30,C00053,华东,电子产品,笔记本电脑,2,6512.76,13025.52,微信支付,False,4.7
ORD002185,2025-10-26,C00124,华北,美妆个护,护肤套装,1,1028.15,1028.15,微信支付,False,2.6
ORD002186,2024-05-21,C00088,华北,食品饮料,坚果礼盒,4,213.01,852.04,银行卡,False,5.0
ORD002187,2025-08-12,C00310,华东,美妆个护,护肤套装,2,854.37,1708.74,支付宝,False,5.0
ORD002188,2024-11-17,C00557,华东,家居用品,电饭煲,2,543.81,1087.62,支付宝,False,3.1
ORD002189,2025-11-24,C00576,西南,电子产品,笔记本电脑,2,6415.31,12830.63,微信支付,False,2.6
ORD002190,2025-04-05,C00013,华东,服装,女士连衣裙,4,503.72,2014.86,支付宝,True,4.3
ORD002191,2025-12-07,C00209,华南,食品饮料,坚果礼盒,3,206.38,619.13,支付宝,False,3.4
ORD002192,2025-10-31,C00435,华南,电子产品,蓝牙耳机,4,830.7,3322.82,支付宝,False,5.0
ORD002193,2024-05-25,C00052,东北,食品饮料,坚果礼盒,4,189.45,757.79,银行卡,False,4.6
ORD002194,2024-02-23,C00107,华北,电子产品,笔记本电脑,2,6712.24,13424.49,银行卡,False,4.4
ORD002195,2024-12-21,C00521,西南,服装,运动鞋,4,704.59,2818.38,微信支付,False,3.8
ORD002196,2024-10-03,C00120,华东,食品饮料,气泡水,2,87.41,174.83,支付宝,False,5.0
ORD002197,2025-08-17,C00067,华东,电子产品,笔记本电脑,1,6384.47,6384.47,支付宝,True,4.9
ORD002198,2025-02-03,C00082,华东,电子产品,蓝牙耳机,1,918.51,918.51,支付宝,False,4.8
ORD002199,2025-10-29,C00114,华南,电子产品,蓝牙耳机,4,780.46,3121.84,支付宝,False,5.0
ORD002200,2025-05-30,C00454,西南,电子产品,智能手机,3,4815.29,14445.86,支付宝,False,3.5
ORD002201,2025-05-13,C00232,华北,电子产品,蓝牙耳机,2,766.31,1532.62,微信支付,False,5.0
ORD002202,2024-11-06,C00571,华南,电子产品,智能手机,4,4668.89,18675.55,微信支付,False,4.1
ORD002203,2024-09-27,C00562,华北,家居用品,电饭煲,4,498.29,1993.14,支付宝,False,4.6
ORD002204,2025-07-29,C00316,华东,食品饮料,坚果礼盒,3,228.08,684.24,微信支付,False,4.2
ORD002205,2025-03-24,C00475,华东,美妆个护,护肤套装,2,907.38,1814.76,微信支付,False,2.8
ORD002206,2024-04-21,C00371,华中,家居用品,电饭煲,4,523.02,2092.09,微信支付,False,5.0
ORD002207,2024-08-26,C00533,华北,电子产品,智能手机,3,5112.86,15338.59,支付宝,False,2.8
ORD002208,2024-05-23,C00258,华北,电子产品,笔记本电脑,2,7801.7,15603.4,银行卡,False,3.5
ORD002209,2025-01-08,C00429,华南,食品饮料,咖啡豆,1,138.81,138.81,微信支付,False,3.9
ORD002210,2024-01-20,C00500,华南,服装,运动鞋,3,687.32,2061.96,支付宝,False,2.7
ORD002211,2025-07-29,C00594,华东,美妆个护,洗发水,4,119.46,477.85,微信支付,False,3.4
ORD002212,2024-10-15,C00010,华中,电子产品,蓝牙耳机,1,838.97,838.97,支付宝,True,4.5
ORD002213,2025-08-15,C00425,华北,食品饮料,咖啡豆,2,149.06,298.13,微信支付,False,4.0
ORD002214,2024-07-15,C00577,华东,服装,运动鞋,3,620.17,1860.52,微信支付,False,4.1
ORD002215,2025-01-16,C00512,西南,美妆个护,洗发水,1,112.77,112.77,微信支付,False,3.6
ORD002216,2025-08-03,C00317,华南,服装,男士夹克,1,730.23,730.23,微信支付,False,4.3
ORD002217,2025-11-28,C00134,西南,家居用品,电饭煲,4,518.34,2073.36,微信支付,False,4.0
ORD002218,2025-11-09,C00018,华东,服装,女士连衣裙,1,521.04,521.04,支付宝,True,3.0
ORD002219,2025-12-17,C00347,华东,食品饮料,咖啡豆,4,155.31,621.26,支付宝,False,4.1
ORD002220,2025-05-06,C00368,华东,家居用品,电饭煲,2,571.64,1143.28,支付宝,False,3.3
ORD002221,2024-06-12,C00168,华东,电子产品,笔记本电脑,4,7334.49,29337.98,微信支付,False,5.0
ORD002222,2025-08-28,C00017,西南,家居用品,智能台灯,3,306.07,918.22,支付宝,False,4.0
ORD002223,2024-09-05,C00522,西南,电子产品,智能手机,1,5080.59,5080.59,微信支付,False,5.0
ORD002224,2024-03-08,C00507,华北,家居用品,电饭煲,2,521.91,1043.83,支付宝,False,5.0
ORD002225,2024-01-21,C00474,华中,美妆个护,洗发水,4,112.05,448.21,微信支付,False,4.2
ORD002226,2025-05-26,C00543,华东,服装,男士夹克,4,725.81,2903.26,微信支付,False,4.8
ORD002227,2025-08-19,C00306,华中,服装,男士夹克,4,661.67,2646.68,支付宝,False,2.6
ORD002228,2025-01-24,C00379,华中,服装,运动鞋,2,676.96,1353.93,微信支付,False,5.0
ORD002229,2025-06-19,C00340,华南,食品饮料,咖啡豆,2,171.27,342.54,货到付款,False,3.6
ORD002230,2024-04-20,C00151,华东,美妆个护,洗发水,3,118.82,356.47,支付宝,False,4.4
ORD002231,2025-08-17,C00045,西南,服装,运动鞋,2,625.41,1250.82,银行卡,False,3.7
ORD002232,2025-04-04,C00207,华南,家居用品,电饭煲,4,502.69,2010.75,微信支付,False,3.8
ORD002233,2024-03-18,C00422,西南,家居用品,电饭煲,2,485.66,971.32,微信支付,False,4.2
ORD002234,2025-03-09,C00139,华东,家居用品,电饭煲,4,549.27,2197.09,支付宝,True,4.4
ORD002235,2025-01-14,C00392,华北,家居用品,电饭煲,3,527.22,1581.65,微信支付,False,4.3
ORD002236,2025-10-13,C00384,华北,家居用品,电饭煲,3,458.01,1374.02,微信支付,False,4.3
ORD002237,2025-03-15,C00449,华东,服装,女士连衣裙,4,610.34,2441.34,微信支付,False,3.0
ORD002238,2024-12-04,C00203,华南,服装,运动鞋,2,587.0,1174.0,银行卡,False,5.0
ORD002239,2025-02-27,C00010,华东,电子产品,智能手机,2,5151.55,10303.09,微信支付,False,4.5
ORD002240,2024-06-17,C00350,华南,美妆个护,洗发水,1,119.3,119.3,支付宝,False,4.7
ORD002241,2025-12-09,C00076,华中,家居用品,空气净化器,3,1264.93,3794.8,支付宝,False,4.0
ORD002242,2024-09-18,C00217,华东,服装,男士夹克,3,643.62,1930.86,支付宝,False,3.6
ORD002243,2025-12-27,C00292,西南,食品饮料,气泡水,4,88.75,355.02,银行卡,False,4.4
ORD002244,2025-08-01,C00004,华东,服装,运动鞋,1,682.36,682.36,支付宝,False,4.5
ORD002245,2024-08-16,C00378,华北,家居用品,智能台灯,2,305.79,611.58,支付宝,False,5.0
ORD002246,2024-06-09,C00038,华中,食品饮料,气泡水,4,101.35,405.41,支付宝,True,5.0
ORD002247,2025-03-02,C00588,华南,电子产品,笔记本电脑,2,7097.74,14195.47,银行卡,False,5.0
